Phase,tau,R,V,P,L
1.5142291887618315,12.817294030485195,1.770996042313594,-0.21418196925685934,0.5798674811808708,0.9637002538221131
1.5224551196055212,12.85574778526883,1.762526010017282,-0.2263674928660003,0.5824234815081856,0.9610368793249667
1.53052496259333,12.893471876230974,1.7537592627240572,-0.23843408825504417,0.5850973424934213,0.9583138225817626
1.5384594435261443,12.930563190262617,1.74469362042614,-0.25041395357974544,0.5878919457005556,0.9555202936119832
1.5462758588259022,12.96710258293871,1.7353262264993696,-0.2623348880498198,0.5908106077003082,0.95264571622175
1.5539889305476164,13.003158875442423,1.725653488653128,-0.27422148149872344,0.593857101781032,0.9496794745519878
1.561611411286719,13.03879168232522,1.7156710341804506,-0.28609596603027926,0.5970356818851312,0.9466107071738087
1.5691545256540007,13.074053475269528,1.7053736684120722,-0.2979788483438327,0.6003511109753524,0.9434281278804522
1.5766283015460822,13.108991131678641,1.6947553301251606,-0.3098893957705892,0.603808695220344,0.9401198595745969
1.584041825265553,13.14364712728671,1.683809039920051,-0.3218460229935699,0.6074143251229757,0.9366732716130839
1.591403442981965,13.178060477928351,1.6725268387161973,-0.3338666107451371,0.6111745246709495,0.9330748131638827
1.5987209239337283,13.212267502458456,1.6608997138592028,-0.3459687782335736,0.615096509736074,0.9293098362046032
1.6060015962276941,13.24630245757444,1.6489175103253422,-0.35817012499537365,0.6191882571852366,0.925362402177489
1.613252463153666,13.280198081551633,1.6365688242136243,-0.3704884540284921,0.6234585865033532,0.9212150661805576
1.6204803060148334,13.31398607494465,1.6238408751746847,-0.38294198564743137,0.6279172561749642,0.9168486320009512
1.6276917782258116,13.347697540467447,1.6107193536633528,-0.39554957002816893,0.6325750776413095,0.9122418703065232
1.6348934946981988,13.381363400843952,1.597188237781965,-0.4083309057015485,0.6374440504158702,0.907371190831996
1.6420921200886245,13.415014811341166,1.5832295731257244,-0.42130677095905344,0.642537522891557,0.9022102574031271
1.649294459416753,13.448683583381092,1.5688232070648724,-0.43449927543629313,0.647870384681721,0.8967295318971226
1.6565075547196793,13.482402636371004,1.5539464663517881,-0.4479321397853674,0.6534592980436673,0.890895729595197
1.6637387919003261,13.516206497187586,1.5385737634065273,-0.46163101250419575,0.6593229782639115,0.884671163464786
1.6709960227969032,13.55013187081497,1.5226761117306316,-0.4756238346944812,0.665482536091722,0.8780129482392238
1.6782877088524255,13.584218311956572,1.5062205240433395,-0.4899412658460547,0.6719618997717337,0.8708720260436202
1.6856230948435489,13.61850903716518,1.4891692568813382,-0.5046171869272832,0.6787883405873079,0.8631919626450636
1.6930124242854965,13.653051931796265,1.4714788509945227,-0.5196893013381989,0.6859931350594685,0.8549074455278932
1.7004672129483354,13.687900828614373,1.4530988953670143,-0.5351998599759202,0.6936124106334234,0.8459423893163672
1.7080006044486944,13.72311717007756,1.4339704096962231,-0.5511965442982808,0.7016882425260322,0.8362075163388576
1.7156278438976094,13.758772222498727,1.4140236881621693,-0.5677335514338459,0.7102701020260516,0.8255972233105606
1.7233669254168607,13.794950102989924,1.3931753625212977,-0.5848729389506396,0.7194168093465722,0.8139854568858049
1.7312395032335501,13.83175203855571,1.3713242990841097,-0.6026863047452025,0.7291992328876257,0.8012201788940317
1.7392722165604393,13.869302559510599,1.3483456904939808,-0.6212569003852815,0.7397041327113861,0.787115763702089
1.7474986919535156,13.90775885989898,1.3240822314772858,-0.6406823033052774,0.7510398345152077,0.771442248664734
1.7559627124709092,13.947325612360702,1.2983303366432892,-0.6610777970958069,0.7633449873387256,0.7539095659267228
1.7647235218466397,13.988279763549434,1.2708173923424588,-0.682580591953485,0.7768028525458979,0.7341432830118338
1.7738653205726904,14.031014925462761,1.2411615711319413,-0.7053547658175671,0.7916662853005724,0.7116448970224433
1.7835155960094538,14.076127063200282,1.2087950574301127,-0.7295951197349524,0.8083051187012844,0.6857218329410893
1.7938820902316515,14.12458730853436,1.1728091595463368,-0.7555152030424186,0.8273019778795552,0.6553584974312973
1.8053002011865382,14.177963546080582,1.131737974233945,-0.7831681055469548,0.8495959536164593,0.6190842073699269
1.8177236702697877,14.236039530764533,1.0854410341761744,-0.8105015061584163,0.875456716430778,0.5770407741461616
1.8295290192663993,14.29122598978992,1.040116329418964,-0.8308344037668571,0.9014524482563009,0.5364131363536813
1.8381466345761506,14.331510751750336,1.0064515303902777,-0.8393439943267736,0.9211487448530419,0.5082517563500486
1.8452289522372272,14.364618458563575,0.9786336182552111,-0.8399345931144876,0.9376530965753882,0.48767807407131664
1.8513008580300803,14.393002793523895,0.9548620668198693,-0.8338558206518274,0.9519174564985192,0.4731814159418159
1.8566396360696975,14.417959976544365,0.9341871656006977,-0.8217761573708836,0.9644522852970236,0.4638713724391606
1.8614205380025224,14.4403092564086,0.9160048989849768,-0.8041221775377022,0.9755923071472367,0.4590748659201503
1.8662014399353473,14.462658536272835,0.8983035807529937,-0.7784725407186809,0.9865734449244733,0.45833604487295815
1.8705426340383136,14.482952314165667,0.8828116533102744,-0.7468559944069965,0.9963381524146145,0.46167898275404007
1.8744934046573694,14.501420979594347,0.8693455957289496,-0.7100360831501034,1.0049989444863092,0.4682887174682073
1.8781309617205466,14.518425465770669,0.8576142403746637,-0.6684686026549881,1.012742334575825,0.47739164189213207
1.8815132773617542,14.5342367749999,0.8473980864400313,-0.6225844014531319,1.0197154785855616,0.48826954134546446
1.8846834033575939,14.5490561614005,0.838532153479208,-0.5728340298026792,1.0260345687860968,0.5002450862986769
1.8876738105206283,14.563035416263647,0.8308886403087083,-0.5197045907718675,1.031793974073324,0.5126815963555517
1.890509067954167,14.576289392764242,0.8243654365616779,-0.4637308904546804,1.0370719280442915,0.5249911595081671
1.8932074780811323,14.588903649229527,0.8188780889704899,-0.40550346847508123,1.0419340021298078,0.5366475893082292
1.8957820600265018,14.600939046156498,0.8143536994140065,-0.3456739357515594,1.0464351552627582,0.5472016227937738
1.8982410876073597,14.612434261153721,0.8107259186870002,-0.2849578304555009,1.050620772516576,0.5562956763456337
1.9005882681696535,14.623406624949437,0.8079305756809176,-0.2241359164150768,1.0545268820122078,0.5636749241220277
1.9028225333197701,14.63385114312456,0.8059016737222147,-0.16405698886976341,1.058179556040719,0.569190519066747
1.9049372057921221,14.643736601468998,0.8045675223791992,-0.10565086540380603,1.0615931947811472,0.5727884609722655
1.9066814830458563,14.65189057347099,0.8039053991396253,-0.05665460345164779,1.0643886940883052,0.5743641941076358
1.9075054455962164,14.655742350791334,0.8037320674975087,-0.033331179266409314,1.0657060622187944,0.5745879244703881
1.9082074032221106,14.659023791752553,0.8036553821323447,-0.013399851876552977,1.0668280959976042,0.5744418295527483
1.9084625116561784,14.660216347021166,0.8036437269398375,-0.006145965992582615,1.0672360186694898,0.5742848565056133
1.9085899378117355,14.66081202600655,0.8036411455133762,-0.002521041534755743,1.0674398391418785,0.5741752722655185
1.9086648621037148,14.661162274556636,0.8036406358494133,-0.0003892047632014389,1.0675597086196416,0.5740953125411177
1.908739786395694,14.661512523106722,0.8036408729120844,0.0017429362170769307,1.0676796022735628,0.5740089535929744
1.9088083494881827,14.661833034960743,0.8036417442558241,0.003694303237833792,1.0677893362453152,0.5739432387509014
1.909000739193654,14.662732399020285,0.8036475294401964,0.009171011839352504,1.0680973321665146,0.5737980600134301
1.9093526526857831,14.664377488845197,0.8036708589300362,0.019192143209003257,1.0686609304633403,0.5736328685244576
1.9099654764205627,14.66724225565039,0.8037508421971717,0.03664737301938618,1.0696427406406253,0.5735604241083562
1.9109525124504951,14.67185635248379,0.8039847777240898,0.06474696738035082,1.0712240122553744,0.5738658964149642
1.912417637753929,14.678705373003913,0.8045707579749796,0.10633118792155337,1.0735683725911513,0.5750674493096839
1.9142067617371834,14.68706898998987,0.8056711103559916,0.15670132572358636,1.076421832742342,0.5775597290853514
1.916152604182886,14.696165218693523,0.8073427113012216,0.21066664324442128,1.0795072177843696,0.5814572601807976
1.9182182243832928,14.705821372406936,0.8096484878468098,0.26665671698584464,1.0827540398101732,0.5869562101248514
1.9203893873985989,14.71597090706415,0.8126460285943813,0.3236737749142777,1.0861250822817674,0.5943438937883849
1.9226584505423927,14.726578095402838,0.8163849086085427,0.3808567175429323,1.0895893755747148,0.6040005537867004
1.9250220268334717,14.737627104303671,0.8209085194201091,0.4374339786397798,1.0931167980385388,0.6164094975829524
1.9274801898002756,14.74911827749001,0.826256381024975,0.4927156965320439,1.0966746191492907,0.6321674388708893
1.9300360783240644,14.761066288288507,0.8324664835305393,0.5460919572089262,1.1002240195025612,0.651993721135863
1.9326956784680613,14.773499119745901,0.8395775203121741,0.5970306733659477,1.1037160399804766,0.6767369068679097
1.9354677063860675,14.786457517261992,0.8476309126152161,0.6450734957157443,1.1070866013892147,0.70737558339562
1.9383635611914671,14.79999476826639,0.8566725518931968,0.689829854238087,1.1102502801490035,0.7450074945045057
1.9413973307492742,14.814176729294603,0.8667541999323269,0.7309698661259159,1.1130925721976885,0.7908169673318975
1.9445858362875912,14.82908203453319,0.8779344868930244,0.7682170418328302,1.115460517093917,0.8460049441772518
1.9479487165485416,14.844802489200095,0.8902794978577262,0.8013418645363276,1.1171519042506728,0.9116596836476086
1.9515086441893303,14.861444081154566,0.9038633102047758,0.8301576946173707,1.117903945054413,0.9885435323256414
1.955292124405009,14.879130714218599,0.9187703660255992,0.8545209744019773,1.117383034158576,1.0767834561586296
1.9593323027950085,14.898017334109205,0.9351058443646215,0.8743365441045337,1.1151764370559218,1.1754984530986448
1.9636761004479126,14.918323282815624,0.9530243945205286,0.8895582136231516,1.1107812747282593,1.282449680091511
1.9683845784781613,14.94033400269886,0.9727308675472425,0.9001385255916523,1.1036003239218388,1.393473901947798
1.973380679467396,14.963689273484013,0.9938309277636106,0.9059027748224754,1.0933177426522955,1.4990526273894225
1.978186778310118,14.986156341330288,1.0142055512053891,0.907217836794152,1.0810688037976435,1.5835907422979196
1.9826852007695348,15.007185114542054,1.0332693551005132,0.9054736000460303,1.0678104901772405,1.6449849911040388
1.9870171137156634,15.027435505815678,1.0515698714108763,0.9016365845527247,1.0537182447155526,1.6873354853602114
1.9912925575295863,15.047421920865341,1.0695384565219774,0.8962010381197912,1.038842218119042,1.7137673367630686
1.9955941046592984,15.067530361072214,1.08749348274487,0.8894257722955882,1.0231998260223985,1.7265871862082824
2.0,15.088126597808591,1.1057315197433777,0.8814236975246031,1.0067564884325506,1.7276079602045216
