Phase,tau,R,V,H,L
0.8982735150712916,9.225370117044429,0.9608799903411103,0.7171364935840786,1.0572413152118696,1.1099358393414758
0.9044931630417863,9.250026551591082,0.9786722636032763,0.7252751987892823,1.0537603015305141,1.1813820763270848
0.911234402682627,9.276750722276658,0.9981169403025589,0.7291663492177217,1.0479399962846847,1.2585586001009306
0.9182684570574466,9.30463569295556,1.018454052249563,0.7288066067576742,1.0396002438410505,1.3329176979980808
0.9248405331081093,9.330689251572947,1.0374013557051918,0.7252182189591676,1.0298614171301574,1.3922750564961048
0.9309547439076682,9.354927703507675,1.0549157511544258,0.7196355689396967,1.0193296356467447,1.4363667541212937
0.9368324816784358,9.378228709821027,1.0716052251484858,0.7126377155013963,1.0081053585307447,1.4678456263861757
0.942616768583361,9.401159250608371,1.0878552104641288,0.7045004028517706,0.9962441761398537,1.488590896172611
0.948409015057051,9.424121345365844,1.1039287613898712,0.6953600105388013,0.983786264143413,1.5000443363048983
0.9542981211775506,9.44746741901619,1.1200462139720355,0.6852627815306198,0.9707443676709063,1.5034049273172099
0.9603794537477085,9.471575532398788,1.1364341264652096,0.6741744059676094,0.9570877653952538,1.4996709545926685
0.966779480365295,9.496947038654762,1.1533849503116596,0.6619541843966719,0.9427064287410729,1.4896030196530174
0.9737152429457466,9.524442353004913,1.1713980598995002,0.6482459447409337,0.927303587714333,1.4735516871620609
0.9817575102242686,9.556324163309974,1.1918063119903592,0.631940033000303,0.9098858190570672,1.450608790525561
0.9892557336153043,9.586049230570099,1.2103616173774592,0.616493424766412,0.8942174411391828,1.4269069847727442
0.9967539570063401,9.615774297830225,1.228455754603492,0.6009273851981282,0.8791882312908691,1.4023368256213962
1.0037593422094542,9.643545615845984,1.2449419151579195,0.5863521516679503,0.8657651820061226,1.3794140191098734
1.0104342003114402,9.670006631434093,1.260273835483362,0.5724853544885615,0.8535452588619452,1.358077380536386
1.0169387866984256,9.69579264203543,1.2748622707964803,0.559025721900231,0.8421715377873584,1.338033035072362
1.0233467850946154,9.721195750664767,1.2888956250169878,0.5458417865275983,0.8314739773330404,1.319164697593776
1.0297007289336644,9.746384571820535,1.3024810445596504,0.5328611167461342,0.8213502756477826,1.3013983939240275
1.0360283416715599,9.771469009082677,1.3156865116063692,0.5200383510387896,0.8117306156349688,1.2846718281090583
1.0423490695087025,9.796526152661066,1.3285578849763868,0.5073427187935963,0.8025635264628249,1.268926218799226
1.0486772678438525,9.821612911395492,1.3411272838801689,0.4947520923298463,0.7938090048363923,1.2541041750067141
